id,name,lat,lon
4644026823,Sector 5-Airoli,19.1479867,72.9992431
4644026824,Diva Village,19.1483205,72.9929332
4644026827,Sector 9-Airoli,19.1486945,72.9922501
4644026834,Bhandup Pumping Centre,19.1543599,72.9580531
4644026836,Bhandup Village Junction,19.1563749,72.949632
4644026840,Nahur Railway Station,19.1571045,72.9470446
4644026841,Nahur Railway Station,19.1570991,72.9470363
4644026842,Mulund-Goregaon Link Road,19.160049,72.9468406
4644026843,Mulund-Goregaon Link Road,19.1600435,72.9468205
4644026844,Subhash Nagar Nahur,19.1592196,72.9440781
4644026845,Subhash Nagar Nahur,19.1576804,72.9436069
4644026846,Ceat Company,19.1551014,72.943361
4644026847,Nahur Railway St.,19.1532572,72.9436115
4644026848,Bhandup Village (W),19.1516235,72.9435206
4644026849,Usha Nagar,19.1521076,72.9414585
4644026850,Kasturi Vidyalay,19.1523081,72.9404679
4644026853,Bhandup Police Station,19.1507502,72.937541
4644026854,Bhandup Police Station,19.1507095,72.9377675
4644026856,Bhandup St (W),19.145301,72.9351863
4644026857,Janata Market Bhandup,19.1426606,72.9331656
4644026858,Mangatram Petrol Pump,19.1389303,72.9309163
4644026859,Birla Company,19.1337642,72.9285765
4644026860,Dockyard kanjurmarg St,19.1320996,72.9273654
4644026863,Huma Talkies,19.1291369,72.9257479
4644026865,Gandhi Nagar Vikhroli,19.1244546,72.9253123
4644026866,Gandhi Nagar Vikhroli,19.1244472,72.9253469
4644026868,Hindustan Company,19.1222459,72.925463
4644026869,Hindustan Company,19.1222469,72.9254849
4644026872,Paper Mill,19.1177514,72.9261443
4644026873,Paper Mill,19.1177524,72.9261248
4644026875,Cipla,19.1143102,72.9262487
4644026876,Cipla,19.1143114,72.9262704
4644026877,Vikhroli Station (W),19.1115408,72.9259174
4644026878,Vikhroli Station (W),19.1115374,72.9259404
4644026881,Asha & Usha Estates,19.1083273,72.9241964
4644026882,Godrej Company (W),19.104766,72.9217791
4646460399,Unnamed,18.9467315,73.0301432
4646460400,Unnamed,18.9506908,73.0325982
4646487196,Unnamed,18.9419333,73.0272858
4646505193,Unnamed,18.9399573,73.0257584
4646678591,Unnamed,19.0255678,73.0280539
4646678593,Unnamed,19.0435531,73.0278494
4646678594,Unnamed,19.0458899,73.024486
4646678802,Unnamed,19.0342401,73.02977
4646678803,Unnamed,19.0376805,73.0293018
4646679793,Unnamed,19.0295558,73.0290678
4646680194,Unnamed,19.0322148,73.0291365
4646694203,Unnamed,19.0121738,73.0290976
4646706092,Unnamed,19.0192913,73.0284196
4646730695,Unnamed,18.9592973,73.0373702
4646730696,Unnamed,18.9856128,73.0382435
4646739690,Unnamed,19.0098462,73.0293862
4646739694,Unnamed,19.0559287,73.0191551
4646739794,Unnamed,18.9742376,73.0362545
4646739891,Unnamed,18.9917848,73.0371969
4646739892,Unnamed,19.009023,73.0293851
4646740091,Unnamed,18.9985407,73.0353497
4646740094,Unnamed,19.0564272,73.0196658
4646904590,Turbhe Naka,19.0698151,73.0194198
4646945390,Unnamed,19.051353,73.0209186
4647151092,Unnamed,19.0956699,73.0167249
4647161290,Unnamed,19.0730182,73.0190362
4647161291,Unnamed,19.073048,73.0185725
4647225194,Savita Chemicals,19.0848619,73.01705
4647249508,Unnamed,19.0982381,73.0147124
4647297089,Unnamed,19.0780631,73.0182456
4647297091,Unnamed,19.0893,73.0175295
4647297094,Unnamed,19.1307992,73.0033367
4647298190,Unnamed,19.1308897,73.0036255
4647298191,Unnamed,19.132903,73.0036053
4647299691,Unnamed,19.1327073,73.0037797
4647302410,Bharat Bijli,19.1562446,73.0003095
4647392789,Unnamed,19.1031203,73.012349
4647422989,Unnamed,19.1062237,73.0112717
4647423035,Unnamed,19.1462646,73.0008647
4647423036,Unnamed,19.1598907,73.0001254
4647423089,Unnamed,19.1198005,73.0065173
4647423109,Unnamed,19.1477162,72.9995988
4647423110,Bharat Bijli,19.1561106,73.000088
4647430218,Unnamed,19.1425368,73.001557
4647479700,Unnamed,19.1505401,73.0007493
4647492103,Unnamed,19.1503792,73.0005375
4647492104,Unnamed,19.1664918,72.999386
4647498990,Unnamed,19.1428699,73.0023517
4647505189,Unnamed,19.1377149,73.0031987
4647623791,Unnamed,19.1685172,72.999336
4647623792,Unnamed,19.1847282,72.9929694
4647685691,Unnamed,19.1719024,72.9992473
4647685693,Unnamed,19.1886578,72.9887603
4647685992,Unnamed,19.180085,72.9961951
4647685993,Unnamed,19.1823813,72.9952089
4647713090,Unnamed,19.1800954,72.996423
4647714590,Unnamed,19.1748798,72.9983222
4647714594,Unnamed,19.1894897,72.9798051
4647734289,Unnamed,19.1739239,72.9987578
4647734294,Unnamed,19.1868614,72.9906686
4647734295,Unnamed,19.1963236,72.9874123
4647734296,Unnamed,19.1973935,72.9833556
4647739091,Unnamed,19.1851587,72.9928704
4647739096,Unnamed,19.1951461,72.9831778
4647739097,Unnamed,19.1917007,72.9808033
4647739098,Unnamed,19.1917615,72.9806613
4647775090,Unnamed,19.1971676,72.9833399
4647829789,Unnamed,19.187261,72.9903685
4647829790,Kalwa Naka,19.1954417,72.9872045
4647829791,Unnamed,19.1950105,72.9829757
4647870489,Unnamed,19.1893707,72.9796425
4647870496,Unnamed,19.0272625,73.0359183
4647870497,Unnamed,19.0241097,73.0441533
4647870498,Unnamed,19.0233855,73.0519079
4647870499,Unnamed,19.0265647,73.0570635
4647870501,Unnamed,19.0255296,73.0565533
4647952195,Unnamed,19.0370869,73.0727727
4647952196,Unnamed,19.0380024,73.0773381
4647982893,Unnamed,19.0256642,73.0959614
4647982894,Unnamed,19.0237367,73.0985938
4648001191,Unnamed,19.0270232,73.05934
4648050591,Unnamed,19.0235186,73.0445184
4648050592,Unnamed,19.0258234,73.0563193
4648090893,Unnamed,19.0237433,73.041107
4648090896,Unnamed,19.0265301,73.0566259
4648090900,Unnamed,19.0293768,73.0609615
4648099391,Unnamed,19.023477,73.0515538
4648135689,Unnamed,19.0240617,73.0396783
4648151192,Unnamed,19.0327058,73.0853572
4648151194,Unnamed,19.0223694,73.1053195
4648151195,Unnamed,19.0188406,73.106573
4648201792,Unnamed,19.0348554,73.0708207
4648201793,Unnamed,19.0257193,73.0951605
4648209192,Unnamed,19.0062716,73.1077566
4648209194,Unnamed,18.9948986,73.113992
4648209597,Unnamed,18.998562,73.109594
4648212590,Unnamed,19.031843,73.0659512
4648224590,Unnamed,19.0222297,73.1000402
4648224593,Unnamed,19.0189249,73.1063667
4648225989,Unnamed,19.0284711,73.0601464
4648225990,Unnamed,19.0285286,73.0615883
4648225991,Unnamed,19.0319375,73.0652165
4648226589,Unnamed,19.0302271,73.0641544
4648226989,Unnamed,19.0304809,73.06418
4648271292,Unnamed,19.0383037,73.0773718
4648271293,Unnamed,19.0266778,73.0938275
4648279092,Unnamed,18.9987576,73.1109501
4648279093,Unnamed,18.9940927,73.1148803
4648281993,Unnamed,18.9751917,73.118575
4648281994,Unnamed,18.9933299,73.1209555
4648281995,Unnamed,18.9954678,73.1275351
4648281996,Unnamed,18.9964148,73.1278238
4648289991,Unnamed,19.0060098,73.1075094
4648289993,Unnamed,18.99394,73.1145639
4648295089,Unnamed,19.0329778,73.0853147
4648295091,Unnamed,19.0189148,73.1056566
4648328089,Unnamed,19.0093976,73.1063899
4648350889,Unnamed,18.995017,73.1142584
4648352090,Unnamed,18.9934627,73.120851
4648354089,Unnamed,18.9790087,73.1162364
4648354090,Unnamed,18.9789622,73.1161143
4648354093,Unnamed,18.9891659,73.1212219
4648354094,Unnamed,18.9942377,73.1233521
4648366492,Unnamed,18.9983101,73.12312
4648373489,Unnamed,18.9745536,73.1247042
4648373500,Unnamed,19.0415133,73.019361
4648373501,Unnamed,19.0440055,73.0191378
4648373989,Unnamed,18.9743386,73.1255388
4648374189,Unnamed,18.9704929,73.1324019
4648374192,Unnamed,19.0442487,73.0231477
4648374389,Unnamed,18.9602915,73.1309637
4648374393,Unnamed,19.0427169,73.0222772
4648387590,Unnamed,18.9886903,73.1207837
4648425989,Unnamed,18.9990909,73.1262588
4648482189,Unnamed,19.0420799,73.0223594
4648504491,Unnamed,19.0407527,73.0212253
4648505092,Unnamed,19.0157569,73.038197
4648505190,Unnamed,19.0142025,73.039005
4648505191,Unnamed,19.0179059,73.040318
4648505192,Unnamed,19.019372,73.041214
4648522691,Unnamed,19.0125994,73.0355243
4648572590,Unnamed,19.0110969,73.0314079
4648573790,Unnamed,19.0116192,73.0359194
4648582589,Unnamed,19.0104312,73.0316021
4648623489,Unnamed,19.0135645,73.0373337
4648677492,D-Mart Seawoods,19.0191046,73.015854
4648683790,Sanjay Joshi Chowk,19.02351,73.0148998
4648683892,Nerul West,19.033945,73.0170918
4648683995,Akshar Residency,19.0110907,73.0117217
4648683996,Sector 48/Petrol Pump,19.0123487,73.0131056
4648703198,Unnamed,19.026821,73.0178619
4648707793,Ganesh Maidan,19.0181167,73.0122746
4648707794,Kendriya Vihar,19.0199793,73.0143089
4648707797,Shree Ganesh CHS,19.0281589,73.0164986
4648722990,Unnamed,19.023677,73.0194877
4648746491,Karave Gaon,19.0203771,73.011308
4648788190,Terna Engineering College,19.0302588,73.0169642
4648808889,Unnamed,19.0276662,73.0164574
4651804500,Unnamed,19.178999,72.9390988
4651809100,Nerul Village,19.0367315,73.0153027
4652120891,Unnamed,19.0371473,73.0126657
4662929497,Gurudatta Society,19.010073,73.0148761
4662929701,Unnamed,19.0242739,73.0187853
4662933890,Unnamed,19.0244212,73.0220807
4662933891,Ashtagandha Society,19.0107862,73.016389
4662948489,Mother Teresa Garden,19.0285331,73.0229931
4662948491,Sai Krupa Society,19.0093128,73.0160668
4662950389,Nirmala Society Sector 21,19.025536,73.0217717
4662960389,Shivdarshan Society,19.0130928,73.017874
4662975890,Nerul Railway Station,19.0341403,73.0196832
4662980489,Saidham Society,19.011622,73.0148747
4662988589,D Mart / Nerul Sector 21,19.0315039,73.0219661
4662988590,Nerul Sector 11/15,19.0359395,73.019853
4662990489,Unnamed,19.0337412,73.0208409
4663001790,Unnamed,19.0730236,73.0137951
4663004290,Unnamed,19.0733634,73.0120995
4663020889,Unnamed,19.0732611,73.0140729
4663032589,Unnamed,19.0731573,73.0125697
4663032590,Unnamed,19.0735131,73.0083426
4663032789,Unnamed,19.0734509,73.0106205
4663041891,Unnamed,19.0736455,73.0082513
4663043989,Unnamed,19.073739,73.0053645
4663057593,NMMT Stop,19.0748011,72.9918372
4663057808,Unnamed,19.0739576,73.0020458
4663058002,Unnamed,19.0742751,73.0008544
4663058111,Unnamed,19.0742361,72.9984844
4663058342,Unnamed,19.0741236,73.0029881
4663058346,Unnamed,19.0744104,72.9991964
4663058698,Navratna Hotel Bus Stop,19.0733898,72.9978715
4663060201,Unnamed,19.0740349,73.0013135
4663061098,Vashi Gaon,19.0697162,72.987709
4663064792,Unnamed,19.0745585,72.9970366
4663064892,Unnamed,19.0751259,72.9900391
4663064893,Unnamed,19.0749775,72.9899146
4663067196,Unnamed,19.071153,72.9878155
4663069694,Unnamed,19.0708207,72.9879083
4663088589,Unnamed,19.0744277,72.9966386
4663088590,Unnamed,19.0742149,72.9880675
4663089589,Unnamed,19.0748107,72.9944253
4663097189,Unnamed,19.0739345,72.9882069
4663102897,Unnamed,19.0677922,72.9972623
4663103402,Apna Bazaar,19.0712449,72.9976478
4663120293,Unnamed,19.1519685,72.9995934
4663124190,Apna Bazaar,19.0701073,72.9973175
4663124293,Unnamed,19.0678685,72.9974349
4663128392,Unnamed,19.0643025,72.9999608
4663156492,Unnamed,19.1479032,72.998974
4663167293,Unnamed,19.1481414,72.994905
4663167294,Unnamed,19.1461902,72.9950122
4663175691,Unnamed,19.1500825,72.9995752
4663175692,Unnamed,19.1458525,72.986712
4663175693,Unnamed,19.1480509,72.9870971
4663175694,Unnamed,19.1507342,72.9929345
4663175789,Airoli Railway Station,19.1583445,72.9985308
4663176092,Unnamed,19.15154,72.9996713
4663176189,Unnamed,19.1545783,72.9992279
4663176191,Unnamed,19.1542318,72.9993036
4663176289,Unnamed,19.1545709,72.9993629
4663176295,Unnamed,19.1515565,72.9922928
4663176298,Unnamed,19.1485101,72.9924465
4663176302,Unnamed,19.1516981,72.9862511
4663176489,Unnamed,19.1501898,72.9996589
4663197890,Unnamed,19.1481776,72.9988701
4663197891,Unnamed,19.1479555,72.9985238
4663215501,Unnamed,19.1516168,72.9901986
4663215502,Unnamed,19.1521595,72.9929708
4663219090,Unnamed,19.1445084,72.9946568
4663219091,Unnamed,19.1433148,72.9923505
4663223991,Unnamed,19.1435557,72.9922298
4663224289,Unnamed,19.1460745,72.9952041
4663224290,Unnamed,19.144709,72.9945671
4663224291,Unnamed,19.1438762,72.9908181
4663243590,Unnamed,19.147938,72.9869131
4663243591,Unnamed,19.1471125,72.9895665
4663245997,Unnamed,19.1520533,72.9927627
4663246000,Unnamed,19.1472966,72.9894119
4663246001,Unnamed,19.1463386,72.9887635
4663246193,Patni Computers,19.179111,72.9910743
4663246695,Unnamed,19.1508169,72.9865903
4663246696,Unnamed,19.1529516,72.9885651
4663246991,Unnamed,19.1458304,72.9886868
4663248590,Unnamed,19.1514635,72.9903232
4663250421,Modi Hospital,19.1608544,72.9986348
4663250623,Unnamed,19.1685908,72.9910325
4663250706,Unnamed,19.1611244,72.9904244
4663250818,Tulshiram Narayan Joshi Chowk,19.1609464,72.9931571
4663250819,Unnamed,19.1606656,72.9949507
4663251003,Unnamed,19.161105,72.9919051
4663251405,Airoli Smashan Bhoomi,19.1649088,72.9891326
4663251406,Airoli Village,19.1608808,72.9933846
4663251493,Patni Computers,19.1791482,72.9913075
4663251804,Unnamed,19.1539275,72.995016
4663252196,Unnamed,19.155632,72.9956233
4663253095,NHP School,19.1580432,72.9922707
4663253096,Unnamed,19.1593193,72.9906831
4663254393,Unnamed,19.1482833,72.9947608
4663324595,Unnamed,19.1258092,73.0021338
4663324994,Unnamed,19.1417438,73.0020478
4663324995,Unnamed,19.1331844,73.0009355
4663339991,Unnamed,19.1379133,73.001534
4663339992,Unnamed,19.1371176,73.0012963
4663344089,Unnamed,19.1546206,72.9929305
4663357791,Unnamed,19.1229874,72.9998716
4663357896,Unnamed,19.1007229,72.9982504
4663370921,Unnamed,19.1147391,73.0033071
4663392792,Teen Taki,19.1046936,73.0030913
4663392793,Unnamed,19.103849,73.0013045
4663400690,Unnamed,19.1255889,72.9991589
4663400691,Unnamed,19.1249107,72.9975595
4663401292,Unnamed,19.1189473,73.0049868
4663402304,Unnamed,19.1141798,73.0062147
4663402305,Unnamed,19.1185485,73.0003569
4663402306,Unnamed,19.1134994,73.0043393
4663402395,Unnamed,19.1167446,73.0027942
4663402500,Unnamed,19.1261948,72.9916633
4663402501,Unnamed,19.1123302,73.0071434
4663402502,Unnamed,19.1121749,73.0070296
4663402593,Unnamed,19.1196363,72.9982673
4663402594,Unnamed,19.1128291,73.0018395
4663402996,Unnamed,19.1189507,72.9991225
4663403194,Unnamed,19.1131604,73.0037555
4663403599,Unnamed,19.1165736,73.0050498
4663403714,Unnamed,19.1215437,73.0040507
4663403715,Unnamed,19.1164377,73.0054218
4663405092,Teen Taaki,19.1041031,73.0033995
4663411390,Unnamed,19.0828441,73.0004083
4663411592,Mahatma Gandhi Complex,19.0844936,73.0018103
4663411595,Unnamed,19.078688,72.9981261
4663411893,Unnamed,19.0948465,73.0119917
4663411894,GULABSON;S DAIRY STOP,19.1009065,73.0042619
4663411895,Unnamed,19.1010053,73.0044973
4663411896,Gulabson's,19.1021224,73.0040067
4663411897,Unnamed,19.0945731,73.0055706
4663411898,Unnamed,19.0882175,73.0039762
4663412191,Unnamed,19.0894378,73.0047837
4663412192,Unnamed,19.0882637,73.0043497
4663412193,Unnamed,19.0877597,73.0039074
4663412196,Unnamed,19.0800349,72.9985586
4663460293,Unnamed,19.1064384,73.002684
4663460294,Unnamed,19.1069466,73.0025312
4663460295,BUS STOP,19.1094153,73.0018827
4663460296,Unnamed,19.1032305,72.9991261
4663460297,Unnamed,19.098829,72.9988527
4663460298,D-Mart,19.0993024,73.0044484
4663491091,Unnamed,19.1069913,73.0087168
4663495392,Unnamed,19.0987217,73.0050666
4663495393,Unnamed,19.0916428,73.0054787
4663533889,Unnamed,19.105661,73.0077208
4663533890,Unnamed,19.1048606,73.0044634
4663533891,Unnamed,19.110347,73.0013516
4663533892,Unnamed,19.0982665,73.0012943
4663614191,Unnamed,19.0895371,73.005083
4663614192,Unnamed,19.0822973,73.0002778
4663614193,Unnamed,19.0803419,72.9987175
4663630989,Unnamed,19.0848771,73.0018619
4663665989,Vashi Sec 1/16,19.0787071,72.9983045
4663668605,Unnamed,19.1243272,72.9923862
4663697197,Unnamed,19.121586,72.9931221
4664991195,Unnamed,19.070063,73.0020428
4664991290,Unnamed,19.0688801,72.9980837
4664991291,Unnamed,19.0681439,73.000218
4664991292,Unnamed,19.068213,73.0044722
4664991294,Unnamed,19.0676136,73.0086348
4665009089,Unnamed,19.0685844,73.0005908
4665010205,Unnamed,19.067578,73.0139977
4665010289,Unnamed,19.0678412,73.0044428
4665010293,Unnamed,19.0679524,73.0093933
4665021705,Unnamed,19.0626269,73.0105998
4665021797,Unnamed,19.071995,73.0025686
4665029394,Unnamed,19.0606458,73.0140982
4665029397,Unnamed,19.0551161,73.0161605
4665029890,Unnamed,19.072018,73.0022289
4665030193,Unnamed,19.0629611,73.013242
4665030594,Unnamed,19.0767308,73.002929
4665035791,Unnamed,19.059388,73.0028322
4665035792,Unnamed,19.0629058,73.0099273
4665040394,Unnamed,19.0759648,73.0025841
4665074590,Unnamed,19.0630434,73.0134636
4665107006,Unnamed,19.0482738,73.0174151
4665107007,Unnamed,19.0481616,73.0173465
4665107091,Unnamed,19.0531467,73.0166663
4665107092,Unnamed,19.0520563,73.0166908
4665107206,Unnamed,19.0607136,73.0138985
4665107296,Unnamed,19.0551816,73.0162937
4665107297,Unnamed,19.0531473,73.0165583
4665107300,Juipada Sector 23/24,19.0511472,73.0168452
4665109303,Unnamed,19.0466984,73.0176288
4665109304,Unnamed,19.0440667,73.017651
4665153705,Swatantryaveer Sawarkar Chowk,19.0436464,73.0146601
4665153706,Sarsole Koliwada,19.0439156,73.014306
4665153902,Unnamed,19.0430206,73.0146821
4665153903,Unnamed,19.038573,73.0146009
4665153999,Sarsole Koliwada,19.0436749,73.0142363
4665154194,Unnamed,19.0464647,73.0175578
4665154197,Unnamed,19.0403055,73.014709
4665154497,Nerul Railway Station East,19.032132,73.0188338
4665158691,Juipada Sector 23/24,19.0513732,73.0169358
4665158704,Unnamed,19.0476311,73.0173703
4665169289,Unnamed,19.052105,73.0168392
4665169310,Unnamed,19.0501788,73.0171221
4665169391,Unnamed,19.0504624,73.0169737
4665169393,Unnamed,19.047505,73.0175004
4665191695,Unnamed,19.0383042,73.0145241
4665191790,Unnamed,19.0444372,73.0178158
4665192293,Unnamed,19.0297772,73.0182867
4665230989,Nerul Railway Station East,19.0322162,73.0191906
4665230990,Unnamed,19.0298582,73.0184986
4665242193,Unnamed,18.9752766,73.0294559
4665317300,Unnamed,19.014188,73.0311838
4665320197,Unnamed,18.9716998,73.0353863
4665330399,Unnamed,19.0132068,73.0321582
4665330400,Unnamed,19.0134942,73.0350737
4665330401,Unnamed,19.0125339,73.0349311
4665330492,Unnamed,19.0295388,73.0447076
4665333892,Unnamed,19.0109854,73.0300984
4665333896,Unnamed,19.0232143,73.0375947
4665335292,Unnamed,18.9723679,73.0347904
4665340191,Unnamed,19.0226029,73.0394145
4665343393,Unnamed,19.0286577,73.0454695
4665371690,Unnamed,19.0230556,73.0381603
4665413489,Unnamed,19.0254789,73.044729
4665416490,Unnamed,19.0285598,73.0456321
4665416590,Unnamed,19.0304941,73.042901
4665416591,Unnamed,19.0282511,73.0392817
4665419289,Unnamed,19.0274417,73.0460972
4665419291,Unnamed,19.0281989,73.0398356
4665460889,Unnamed,19.0273289,73.0383064
4665460989,Unnamed,19.0275782,73.0384093
4665499391,Unnamed,19.0333943,73.0433129
4665515789,Unnamed,19.0314603,73.0433505
4665515790,Unnamed,19.0313872,73.0432883
4665516089,Unnamed,19.0333525,73.0432678
4665647294,Unnamed,19.0411208,73.0097661
4665684192,Unnamed,19.0439737,73.011494
4665684294,Unnamed,19.0429616,73.0097301
4665684295,Unnamed,19.0423903,73.0098312
4665684392,Unnamed,19.041035,73.0096562
4676916067,Huma Talkies,19.1292547,72.9256798
4676916085,Godrej Company (W),19.1047986,72.921684
4679939903,Unnamed,19.0854176,73.0280214
4679940093,Unnamed,19.0806497,73.0269545
4679940094,Unnamed,19.1130025,73.0233157
4679940095,Unnamed,19.1121327,73.0262984
4679940096,Unnamed,19.1109745,73.0298925
4679940190,Unnamed,19.0707767,73.0234788
4679940392,Unnamed,19.1036421,73.0244755
4679940393,Unnamed,19.1068636,73.0232124
4679940394,Unnamed,19.1074358,73.0228612
4679941396,Unnamed,19.0800112,73.0270002
4679941399,Unnamed,19.0964345,73.0265086
4679941792,Unnamed,19.0893228,73.0276909
4679941793,Unnamed,19.0899197,73.0275844
4679941794,Unnamed,19.0926386,73.0271636
4679941795,Unnamed,19.1032188,73.0244935
4679941796,Unnamed,19.1113298,73.0214877
4679941797,Unnamed,19.1123024,73.0212059
4679946993,Unnamed,19.0708401,73.0248059
4679946994,Unnamed,19.0712795,73.0277426
4679970590,Unnamed,19.0747639,73.0276023
4680003191,Unnamed,19.1111125,73.0291771
4680003389,Unnamed,19.1123767,73.0258076
4725618195,Unnamed,19.0446502,72.8746772
4725618196,Unnamed,19.0430599,72.872879
4725621194,Unnamed,19.0415353,72.8702705
4761353924,Ghatkopar Depot,19.0881574,72.9184442
4761353925,Ghatkopar Depot,19.0850096,72.9192149
4761353926,Gandhi Nagar,19.1249376,72.9258496
4761353928,Bhandup Station (W),19.1461008,72.935759
4761368323,Laxmi Nagar,19.089809,72.9156372
4761368327,Unnamed,19.1399915,72.9313784
4761368328,Unnamed,19.1308279,72.9266758
4761370024,Unnamed,19.0954933,72.9144876
4761370025,Unnamed,19.0944101,72.9133695
4761370026,Unnamed,19.1417125,72.9321384
4761370027,Birla Company,19.1364578,72.9296803
4761372521,Meenatai Thakre Udyan,19.0995553,72.9176441
4761372522,Unnamed,19.0976241,72.9160355
4761372523,Shreyas Cinema,19.0929825,72.9123967
4784894721,Unnamed,19.1785677,72.9458204
4791543711,Unnamed,19.1338744,72.8482604
4791543712,Unnamed,19.1342317,72.8483114
4791543713,Unnamed,19.1340518,72.8482899
4791543714,Unnamed,19.1341354,72.848196
4791543715,Unnamed,19.1339606,72.8481612
4792099122,Parel Workshop,19.0011788,72.8379759
4803297906,Wadala Depot,19.014729,72.8526203
4811917222,Father Agnel Ashram,19.0446272,72.8188582
4844717540,Unnamed,19.0454551,72.8646153
4849482021,Unnamed,19.1180791,72.8715033
4849515621,Unnamed,19.129723,72.8762216
4849543421,Unnamed,19.1285062,72.8875641
4849552521,Unnamed,19.1262928,72.8905647
4857066551,Churchgate Stn(E) Ahilyabai Holkar Chowk,18.9337346,72.8279106
4857090122,Churchgate Station(E)/ Ahilyabai Holkar Chowk,18.9337263,72.8277714
4929295225,Mulund Depot,19.1756748,72.9465497
4929295227,Unnamed,19.1733003,72.9619409
4929295323,Mahanagarpalika Udyan,19.1758888,72.9488708
4929307122,Unnamed,19.1832701,72.9482465
4929307123,Unnamed,19.1837846,72.9520764
4929307124,Unnamed,19.1839569,72.9539143
4929307126,Unnamed,19.1629659,72.9568501
5003329700,Unnamed,19.2955994,72.8747692
5078296180,KreSIT,19.1304509,72.9154149
5078296181,IIT Main Gate,19.1259528,72.9162517
5078296182,Devi Temple (No Service),19.124662,72.909673
5078296183,Lake Gate (No Service),19.124787,72.911444
5078296184,3 Step Park (No Service),19.125228,72.913521
5078296185,Ananth Quarters (No Service),19.138064,72.916565
5078296186,QIP (Only Night Service),19.134213,72.918286
5078296188,KV / Infinity Corridor,19.129685,72.917807
5078296189,YP Point,19.128459,72.919053
5078296190,Central Library,19.134129,72.914159
5078296191,H15,19.137522,72.915098
5078296192,H1,19.135938,72.914621
5078296193,H3 / Indoor Swimming Pool,19.135988,72.912338
5078296194,Tansa /H4,19.135869,72.910525
5078296196,H6 Canara Bank ATM,19.13515,72.90776
5078296197,Campus Hub / H5,19.134293,72.910216
5078296198,H11,19.133599,72.911906
5078296199,SOM,19.131705,72.915187
5078296200,H10,19.129561,72.91545
5078296201,Canara Bank,19.129627,72.915387
5078296202,Dean House,19.128396,72.915285
5126325496,Vaishali Bhawan Bus Stop,19.2048992,72.83947
5223169622,Parijat,19.0511192,72.830252
5234941334,Sister Bungalow,19.048694,72.8212382
5238216602,Lilavati Hospital,19.0515428,72.828892
5246972023,Unit Trust of India,19.0501094,72.8285201
5246972024,Unit Trust of India,19.0498093,72.8283994
5257269335,Father Agnel Ashram,19.0452107,72.8193366
5257269336,Bandstand,19.0463299,72.8195669
5258276321,Sister Bungalow,19.0494513,72.8208069
5258276330,Prarthnalaya,19.0507712,72.821807
5258276331,Prarthnalaya,19.0516959,72.8216566
5258276333,Galaxy Apartments,19.0543223,72.8231192
5258276336,Hill Road Garden,19.0528633,72.8239857
5269113709,Kandivali Village Bus Stop,19.2051921,72.8416408
5270177962,St. Andrew's Church,19.0547676,72.8258007
5273978254,Pali Naka,19.0596878,72.8277485
5276925291,Kala Hanuman Mandir,19.2048421,72.847011
5332861141,Bandra Bus Station West,19.0548058,72.839862
5332861142,Bandra Bus Station West,19.054849,72.8398864
5332861143,Bandra Talao,19.0585751,72.8377522
5332861144,Bandra Talao,19.0590218,72.837626
5332861145,Bandra Talkies,19.0593817,72.8359147
5332861146,Bandra Talkies,19.0594625,72.8358407
5332861147,Hong Kong Bank,19.0595864,72.8297485
5332861148,D'Monte Park,19.0596961,72.82622
5332861149,D'Monte Park,19.059652,72.8260794
5332861150,Perry Cross Rd,19.0598893,72.8239685
5332861151,Perry Cross Rd,19.0599285,72.8237263
5332861152,Additional Commissioner of Police,19.0636621,72.8228376
5332861153,Additional Commisioner of Police,19.0625391,72.8222696
5332918332,Rizvi Complex,19.0661453,72.8231354
5332918333,Rizvi Complex,19.0662286,72.822963
5349080208,Guru Nanak Road,19.0594575,72.8309751
5355360576,Ashapura Mandir,19.2162985,72.9778138
5411587086,Palm Beach Highway,19.0101419,73.0119159
5430937622,Unnamed,19.1294717,72.86978
5430937623,Unnamed,19.1250382,72.8651068
5430937624,Unnamed,19.1243618,72.8645052
5431176523,Unnamed,19.0804603,72.8452217
5431181627,Unnamed,19.0802945,72.8493631
5431200821,Unnamed,19.0844878,72.8351913
5431200822,Unnamed,19.076608,72.8377888
5431200921,Unnamed,19.0773217,72.8376021
5431219421,Unnamed,19.0817548,72.8552352
5431219521,Unnamed,19.0817454,72.8580207
5431253822,Unnamed,19.0849324,72.892487
5431253828,Unnamed,19.0803628,72.8510793
5431257924,Unnamed,19.0858517,72.895167
5431257925,Unnamed,19.0876241,72.9030262
5431264421,Unnamed,19.0887628,72.9068338
5431264423,Limani Bhuvan,19.092612,72.9118745
5431266721,Unnamed,19.0906887,72.909789
5433513521,Unnamed,19.1638661,72.9385272
5448387025,Unnamed,18.9967377,72.8374171
5448387026,Unnamed,18.9968489,72.8312379
5448387027,Unnamed,18.9981953,72.828809
5448396123,Unnamed,18.9968531,72.8313983
5448396124,Unnamed,19.0037527,72.8314615
5448406322,Unnamed,18.9954285,72.8353909
5448541922,Shindewadi,19.0121195,72.8435305
5448557522,Unnamed,19.0043437,72.8305286
5448557622,Unnamed,19.0037995,72.8302615
5448557624,Unnamed,19.0089893,72.8339358
5448557625,Unnamed,19.0061759,72.8381495
5448604822,Unnamed,19.0378047,72.8607785
5448604823,Unnamed,19.0916553,72.9126765
5448604824,Unnamed,19.0920144,72.9122046
